IndexName,Date,Total Returns Index
NIFTY SMALLCAP 250,22-Oct-18,5888.24
NIFTY SMALLCAP 250,23-Oct-18,5810.79
NIFTY SMALLCAP 250,24-Oct-18,5852.83
NIFTY SMALLCAP 250,25-Oct-18,5797.19
NIFTY SMALLCAP 250,26-Oct-18,5784.29
NIFTY SMALLCAP 250,29-Oct-18,5912.44
NIFTY SMALLCAP 250,30-Oct-18,5981.34
NIFTY SMALLCAP 250,31-Oct-18,6054.98
NIFTY SMALLCAP 250,1-Nov-18,6129.34
NIFTY SMALLCAP 250,2-Nov-18,6197.38
NIFTY SMALLCAP 250,5-Nov-18,6172.24
NIFTY SMALLCAP 250,6-Nov-18,6168.1
NIFTY SMALLCAP 250,7-Nov-18,6237.21
NIFTY SMALLCAP 250,9-Nov-18,6279.73
NIFTY SMALLCAP 250,12-Nov-18,6225.43
NIFTY SMALLCAP 250,13-Nov-18,6234.79
NIFTY SMALLCAP 250,14-Nov-18,6225.84
NIFTY SMALLCAP 250,15-Nov-18,6227.05
NIFTY SMALLCAP 250,16-Nov-18,6209.55
NIFTY SMALLCAP 250,19-Nov-18,6233.49
NIFTY SMALLCAP 250,20-Nov-18,6159.35
NIFTY SMALLCAP 250,21-Nov-18,6168.77
NIFTY SMALLCAP 250,22-Nov-18,6145.72
NIFTY SMALLCAP 250,26-Nov-18,6125.77
NIFTY SMALLCAP 250,27-Nov-18,6150.57
NIFTY SMALLCAP 250,28-Nov-18,6115.26
NIFTY SMALLCAP 250,29-Nov-18,6119.85
NIFTY SMALLCAP 250,30-Nov-18,6140.58
NIFTY SMALLCAP 250,3-Dec-18,6177.07
NIFTY SMALLCAP 250,4-Dec-18,6187.85
NIFTY SMALLCAP 250,5-Dec-18,6104.45
NIFTY SMALLCAP 250,6-Dec-18,6025.39
NIFTY SMALLCAP 250,7-Dec-18,6027.61
NIFTY SMALLCAP 250,10-Dec-18,5916.88
NIFTY SMALLCAP 250,11-Dec-18,5996.74
NIFTY SMALLCAP 250,12-Dec-18,6156.52
NIFTY SMALLCAP 250,13-Dec-18,6202.86
NIFTY SMALLCAP 250,14-Dec-18,6211.56
NIFTY SMALLCAP 250,17-Dec-18,6234.1
NIFTY SMALLCAP 250,18-Dec-18,6272.96
NIFTY SMALLCAP 250,19-Dec-18,6344.36
NIFTY SMALLCAP 250,20-Dec-18,6354.47
NIFTY SMALLCAP 250,21-Dec-18,6293.1
NIFTY SMALLCAP 250,24-Dec-18,6233.74
NIFTY SMALLCAP 250,26-Dec-18,6226.32
NIFTY SMALLCAP 250,27-Dec-18,6237.9
NIFTY SMALLCAP 250,28-Dec-18,6294.59
NIFTY SMALLCAP 250,31-Dec-18,6344.35
NIFTY SMALLCAP 250,1-Jan-19,6366.85
NIFTY SMALLCAP 250,2-Jan-19,6320.03
NIFTY SMALLCAP 250,3-Jan-19,6283.76
NIFTY SMALLCAP 250,4-Jan-19,6293.48
NIFTY SMALLCAP 250,7-Jan-19,6298.13
NIFTY SMALLCAP 250,8-Jan-19,6306.98
NIFTY SMALLCAP 250,9-Jan-19,6298.96
NIFTY SMALLCAP 250,10-Jan-19,6315.45
NIFTY SMALLCAP 250,11-Jan-19,6302.13
NIFTY SMALLCAP 250,14-Jan-19,6274.07
NIFTY SMALLCAP 250,15-Jan-19,6331.36
NIFTY SMALLCAP 250,16-Jan-19,6344.43
NIFTY SMALLCAP 250,17-Jan-19,6323.66
NIFTY SMALLCAP 250,18-Jan-19,6266.4
NIFTY SMALLCAP 250,21-Jan-19,6218.17
NIFTY SMALLCAP 250,22-Jan-19,6180.46
NIFTY SMALLCAP 250,23-Jan-19,6171.57
NIFTY SMALLCAP 250,24-Jan-19,6148.16
NIFTY SMALLCAP 250,25-Jan-19,6060.88
NIFTY SMALLCAP 250,28-Jan-19,5949.98
NIFTY SMALLCAP 250,29-Jan-19,5958.18
NIFTY SMALLCAP 250,30-Jan-19,5984.91
NIFTY SMALLCAP 250,31-Jan-19,6018.19
NIFTY SMALLCAP 250,1-Feb-19,6022.04
NIFTY SMALLCAP 250,4-Feb-19,5934.72
NIFTY SMALLCAP 250,5-Feb-19,5880.95
NIFTY SMALLCAP 250,6-Feb-19,5895.91
NIFTY SMALLCAP 250,7-Feb-19,5934.79
NIFTY SMALLCAP 250,8-Feb-19,5868.23
NIFTY SMALLCAP 250,11-Feb-19,5775.21
NIFTY SMALLCAP 250,12-Feb-19,5758.67
NIFTY SMALLCAP 250,13-Feb-19,5728.64
NIFTY SMALLCAP 250,14-Feb-19,5726.9
NIFTY SMALLCAP 250,15-Feb-19,5680.46
NIFTY SMALLCAP 250,18-Feb-19,5631.32
NIFTY SMALLCAP 250,19-Feb-19,5651.41
NIFTY SMALLCAP 250,20-Feb-19,5707.14
NIFTY SMALLCAP 250,21-Feb-19,5768.22
NIFTY SMALLCAP 250,22-Feb-19,5814.04
NIFTY SMALLCAP 250,25-Feb-19,5859.71
NIFTY SMALLCAP 250,26-Feb-19,5825.38
NIFTY SMALLCAP 250,27-Feb-19,5836.57
NIFTY SMALLCAP 250,28-Feb-19,5886.52
NIFTY SMALLCAP 250,1-Mar-19,6024.59
NIFTY SMALLCAP 250,5-Mar-19,6245.98
NIFTY SMALLCAP 250,6-Mar-19,6311.6
NIFTY SMALLCAP 250,7-Mar-19,6307.04
NIFTY SMALLCAP 250,8-Mar-19,6301.85
NIFTY SMALLCAP 250,11-Mar-19,6420.39
NIFTY SMALLCAP 250,12-Mar-19,6489.52
NIFTY SMALLCAP 250,13-Mar-19,6466.01
NIFTY SMALLCAP 250,14-Mar-19,6463.14
NIFTY SMALLCAP 250,15-Mar-19,6429.63
NIFTY SMALLCAP 250,18-Mar-19,6418.95
NIFTY SMALLCAP 250,19-Mar-19,6447.31
NIFTY SMALLCAP 250,20-Mar-19,6425.9
NIFTY SMALLCAP 250,22-Mar-19,6392
NIFTY SMALLCAP 250,25-Mar-19,6319.55
NIFTY SMALLCAP 250,26-Mar-19,6371.65
NIFTY SMALLCAP 250,27-Mar-19,6436.01
NIFTY SMALLCAP 250,28-Mar-19,6485.41
NIFTY SMALLCAP 250,29-Mar-19,6524.62
NIFTY SMALLCAP 250,1-Apr-19,6586.72
NIFTY SMALLCAP 250,2-Apr-19,6581.16
NIFTY SMALLCAP 250,3-Apr-19,6518.32
NIFTY SMALLCAP 250,4-Apr-19,6488.07
NIFTY SMALLCAP 250,5-Apr-19,6546.75
NIFTY SMALLCAP 250,8-Apr-19,6526.32
NIFTY SMALLCAP 250,9-Apr-19,6518.94
NIFTY SMALLCAP 250,10-Apr-19,6529.63
NIFTY SMALLCAP 250,11-Apr-19,6535.03
NIFTY SMALLCAP 250,12-Apr-19,6574.65
NIFTY SMALLCAP 250,15-Apr-19,6611.21
NIFTY SMALLCAP 250,16-Apr-19,6631.35
NIFTY SMALLCAP 250,18-Apr-19,6552.68
NIFTY SMALLCAP 250,22-Apr-19,6454.66
NIFTY SMALLCAP 250,23-Apr-19,6435.39
NIFTY SMALLCAP 250,24-Apr-19,6474.24
NIFTY SMALLCAP 250,25-Apr-19,6473.77
NIFTY SMALLCAP 250,26-Apr-19,6466.15
NIFTY SMALLCAP 250,30-Apr-19,6392.56
NIFTY SMALLCAP 250,2-May-19,6383.18
NIFTY SMALLCAP 250,3-May-19,6372.59
NIFTY SMALLCAP 250,6-May-19,6322.21
NIFTY SMALLCAP 250,7-May-19,6272.56
NIFTY SMALLCAP 250,8-May-19,6188.77
NIFTY SMALLCAP 250,9-May-19,6169.91
NIFTY SMALLCAP 250,10-May-19,6188.36
NIFTY SMALLCAP 250,13-May-19,6048.31
NIFTY SMALLCAP 250,14-May-19,6079.9
NIFTY SMALLCAP 250,15-May-19,6040.89
NIFTY SMALLCAP 250,16-May-19,6050.29
NIFTY SMALLCAP 250,17-May-19,6069.74
NIFTY SMALLCAP 250,20-May-19,6315.92
NIFTY SMALLCAP 250,21-May-19,6276.83
NIFTY SMALLCAP 250,22-May-19,6302.88
NIFTY SMALLCAP 250,23-May-19,6293.97
NIFTY SMALLCAP 250,24-May-19,6449.85
NIFTY SMALLCAP 250,27-May-19,6559.1
NIFTY SMALLCAP 250,28-May-19,6576.1
NIFTY SMALLCAP 250,29-May-19,6534.43
NIFTY SMALLCAP 250,30-May-19,6544.2
NIFTY SMALLCAP 250,31-May-19,6497.86
NIFTY SMALLCAP 250,3-Jun-19,6501.84
NIFTY SMALLCAP 250,4-Jun-19,6497.88
NIFTY SMALLCAP 250,6-Jun-19,6393.19
NIFTY SMALLCAP 250,7-Jun-19,6386.61
NIFTY SMALLCAP 250,10-Jun-19,6344.3
NIFTY SMALLCAP 250,11-Jun-19,6355.16
NIFTY SMALLCAP 250,12-Jun-19,6330.55
NIFTY SMALLCAP 250,13-Jun-19,6296.74
NIFTY SMALLCAP 250,14-Jun-19,6257.62
NIFTY SMALLCAP 250,17-Jun-19,6167.38
NIFTY SMALLCAP 250,18-Jun-19,6137.22
NIFTY SMALLCAP 250,19-Jun-19,6053.65
NIFTY SMALLCAP 250,20-Jun-19,6115.42
NIFTY SMALLCAP 250,21-Jun-19,6114.16
NIFTY SMALLCAP 250,24-Jun-19,6099.74
NIFTY SMALLCAP 250,25-Jun-19,6125.34
NIFTY SMALLCAP 250,26-Jun-19,6156.56
NIFTY SMALLCAP 250,27-Jun-19,6175.18
NIFTY SMALLCAP 250,28-Jun-19,6171.78
NIFTY SMALLCAP 250,1-Jul-19,6201.68
NIFTY SMALLCAP 250,2-Jul-19,6193.25
NIFTY SMALLCAP 250,3-Jul-19,6210.33
NIFTY SMALLCAP 250,4-Jul-19,6229.92
NIFTY SMALLCAP 250,5-Jul-19,6150.1
NIFTY SMALLCAP 250,8-Jul-19,6017.57
NIFTY SMALLCAP 250,9-Jul-19,6025.01
NIFTY SMALLCAP 250,10-Jul-19,5982.95
NIFTY SMALLCAP 250,11-Jul-19,6005.25
NIFTY SMALLCAP 250,12-Jul-19,6029.04
NIFTY SMALLCAP 250,15-Jul-19,5982.36
NIFTY SMALLCAP 250,16-Jul-19,5982.76
NIFTY SMALLCAP 250,17-Jul-19,5983.28
NIFTY SMALLCAP 250,18-Jul-19,5921.97
NIFTY SMALLCAP 250,19-Jul-19,5822.36
NIFTY SMALLCAP 250,22-Jul-19,5741.58
NIFTY SMALLCAP 250,23-Jul-19,5772.53
NIFTY SMALLCAP 250,24-Jul-19,5701.55
NIFTY SMALLCAP 250,25-Jul-19,5687.25
NIFTY SMALLCAP 250,26-Jul-19,5690.02
NIFTY SMALLCAP 250,29-Jul-19,5633.47
NIFTY SMALLCAP 250,30-Jul-19,5502.28
NIFTY SMALLCAP 250,31-Jul-19,5520.4
NIFTY SMALLCAP 250,1-Aug-19,5452.28
NIFTY SMALLCAP 250,2-Aug-19,5420.28
NIFTY SMALLCAP 250,5-Aug-19,5311.3
NIFTY SMALLCAP 250,6-Aug-19,5400.15
NIFTY SMALLCAP 250,7-Aug-19,5391.52
NIFTY SMALLCAP 250,8-Aug-19,5435.17
NIFTY SMALLCAP 250,9-Aug-19,5483.15
NIFTY SMALLCAP 250,13-Aug-19,5404.13
NIFTY SMALLCAP 250,14-Aug-19,5423.05
NIFTY SMALLCAP 250,16-Aug-19,5431.44
NIFTY SMALLCAP 250,19-Aug-19,5461.2
NIFTY SMALLCAP 250,20-Aug-19,5421.86
NIFTY SMALLCAP 250,21-Aug-19,5324.35
NIFTY SMALLCAP 250,22-Aug-19,5211.09
NIFTY SMALLCAP 250,23-Aug-19,5244.08
NIFTY SMALLCAP 250,26-Aug-19,5352.57
NIFTY SMALLCAP 250,27-Aug-19,5433.22
NIFTY SMALLCAP 250,28-Aug-19,5404.67
NIFTY SMALLCAP 250,29-Aug-19,5359.64
NIFTY SMALLCAP 250,30-Aug-19,5408.08
NIFTY SMALLCAP 250,3-Sep-19,5332.3
NIFTY SMALLCAP 250,4-Sep-19,5344.83
NIFTY SMALLCAP 250,5-Sep-19,5381.13
NIFTY SMALLCAP 250,6-Sep-19,5441.02
NIFTY SMALLCAP 250,9-Sep-19,5481.36
NIFTY SMALLCAP 250,11-Sep-19,5567.84
NIFTY SMALLCAP 250,12-Sep-19,5581.71
NIFTY SMALLCAP 250,13-Sep-19,5615.46
NIFTY SMALLCAP 250,16-Sep-19,5637.48
NIFTY SMALLCAP 250,17-Sep-19,5525.29
NIFTY SMALLCAP 250,18-Sep-19,5533.8
NIFTY SMALLCAP 250,19-Sep-19,5457.66
NIFTY SMALLCAP 250,20-Sep-19,5647.23
NIFTY SMALLCAP 250,23-Sep-19,5829.78
NIFTY SMALLCAP 250,24-Sep-19,5831.18
NIFTY SMALLCAP 250,25-Sep-19,5736.8
NIFTY SMALLCAP 250,26-Sep-19,5765.43
NIFTY SMALLCAP 250,27-Sep-19,5722.21
NIFTY SMALLCAP 250,30-Sep-19,5657.62
NIFTY SMALLCAP 250,1-Oct-19,5561.69
NIFTY SMALLCAP 250,3-Oct-19,5536.04
NIFTY SMALLCAP 250,4-Oct-19,5486.5
NIFTY SMALLCAP 250,7-Oct-19,5429.01
NIFTY SMALLCAP 250,9-Oct-19,5462.25
NIFTY SMALLCAP 250,10-Oct-19,5434.08
NIFTY SMALLCAP 250,11-Oct-19,5451.33
NIFTY SMALLCAP 250,14-Oct-19,5452.22
NIFTY SMALLCAP 250,15-Oct-19,5448.85
NIFTY SMALLCAP 250,16-Oct-19,5459.77
NIFTY SMALLCAP 250,17-Oct-19,5512.86
NIFTY SMALLCAP 250,18-Oct-19,5616.25
NIFTY SMALLCAP 250,22-Oct-19,5663.05
NIFTY SMALLCAP 250,23-Oct-19,5669.71
NIFTY SMALLCAP 250,24-Oct-19,5642.32
NIFTY SMALLCAP 250,25-Oct-19,5619.43
NIFTY SMALLCAP 250,27-Oct-19,5682.77
NIFTY SMALLCAP 250,29-Oct-19,5717.85
NIFTY SMALLCAP 250,30-Oct-19,5754.93
NIFTY SMALLCAP 250,31-Oct-19,5794.78
NIFTY SMALLCAP 250,1-Nov-19,5828.45
NIFTY SMALLCAP 250,4-Nov-19,5855.02
NIFTY SMALLCAP 250,5-Nov-19,5801.1
NIFTY SMALLCAP 250,6-Nov-19,5775.11
NIFTY SMALLCAP 250,7-Nov-19,5805.61
NIFTY SMALLCAP 250,8-Nov-19,5778.77
NIFTY SMALLCAP 250,11-Nov-19,5783.75
NIFTY SMALLCAP 250,13-Nov-19,5736.93
NIFTY SMALLCAP 250,14-Nov-19,5736.72
NIFTY SMALLCAP 250,15-Nov-19,5729.69
NIFTY SMALLCAP 250,18-Nov-19,5740.14
NIFTY SMALLCAP 250,19-Nov-19,5756.17
NIFTY SMALLCAP 250,20-Nov-19,5759.81
NIFTY SMALLCAP 250,21-Nov-19,5744.68
NIFTY SMALLCAP 250,22-Nov-19,5745.62
NIFTY SMALLCAP 250,25-Nov-19,5795.69
NIFTY SMALLCAP 250,26-Nov-19,5770.28
NIFTY SMALLCAP 250,27-Nov-19,5774.06
NIFTY SMALLCAP 250,28-Nov-19,5809.76
NIFTY SMALLCAP 250,29-Nov-19,5850.95
NIFTY SMALLCAP 250,2-Dec-19,5808.34
NIFTY SMALLCAP 250,3-Dec-19,5762.69
NIFTY SMALLCAP 250,4-Dec-19,5783.58
NIFTY SMALLCAP 250,5-Dec-19,5791.44
NIFTY SMALLCAP 250,6-Dec-19,5731.64
NIFTY SMALLCAP 250,9-Dec-19,5692.18
NIFTY SMALLCAP 250,10-Dec-19,5639.55
NIFTY SMALLCAP 250,11-Dec-19,5623.72
NIFTY SMALLCAP 250,12-Dec-19,5654.35
NIFTY SMALLCAP 250,13-Dec-19,5701.66
NIFTY SMALLCAP 250,16-Dec-19,5697.94
NIFTY SMALLCAP 250,17-Dec-19,5737.53
NIFTY SMALLCAP 250,18-Dec-19,5738.97
NIFTY SMALLCAP 250,19-Dec-19,5738.72
NIFTY SMALLCAP 250,20-Dec-19,5742.69
NIFTY SMALLCAP 250,23-Dec-19,5743.11
NIFTY SMALLCAP 250,24-Dec-19,5745.46
NIFTY SMALLCAP 250,26-Dec-19,5760.93
NIFTY SMALLCAP 250,27-Dec-19,5808.3
NIFTY SMALLCAP 250,30-Dec-19,5855.55
NIFTY SMALLCAP 250,31-Dec-19,5883.53
NIFTY SMALLCAP 250,1-Jan-20,5926.31
NIFTY SMALLCAP 250,2-Jan-20,6021.79
NIFTY SMALLCAP 250,3-Jan-20,6035.78
NIFTY SMALLCAP 250,6-Jan-20,5920.47
NIFTY SMALLCAP 250,7-Jan-20,5991.3
NIFTY SMALLCAP 250,8-Jan-20,5990.45
NIFTY SMALLCAP 250,9-Jan-20,6101.91
NIFTY SMALLCAP 250,10-Jan-20,6142.98
NIFTY SMALLCAP 250,13-Jan-20,6201.71
NIFTY SMALLCAP 250,14-Jan-20,6235.52
NIFTY SMALLCAP 250,15-Jan-20,6294.04
NIFTY SMALLCAP 250,16-Jan-20,6340.14
NIFTY SMALLCAP 250,17-Jan-20,6364.15
NIFTY SMALLCAP 250,20-Jan-20,6330.89
NIFTY SMALLCAP 250,21-Jan-20,6330.87
NIFTY SMALLCAP 250,22-Jan-20,6321.92
NIFTY SMALLCAP 250,23-Jan-20,6362.53
NIFTY SMALLCAP 250,24-Jan-20,6396.11
NIFTY SMALLCAP 250,27-Jan-20,6391.37
NIFTY SMALLCAP 250,28-Jan-20,6376.69
NIFTY SMALLCAP 250,29-Jan-20,6379.82
NIFTY SMALLCAP 250,30-Jan-20,6304.02
NIFTY SMALLCAP 250,31-Jan-20,6300.19
NIFTY SMALLCAP 250,1-Feb-20,6141.7
NIFTY SMALLCAP 250,3-Feb-20,6137.24
NIFTY SMALLCAP 250,4-Feb-20,6248.58
NIFTY SMALLCAP 250,5-Feb-20,6297.62
NIFTY SMALLCAP 250,6-Feb-20,6349.05
NIFTY SMALLCAP 250,7-Feb-20,6373.36
NIFTY SMALLCAP 250,10-Feb-20,6331.31
NIFTY SMALLCAP 250,11-Feb-20,6336.1
NIFTY SMALLCAP 250,12-Feb-20,6322.89
NIFTY SMALLCAP 250,13-Feb-20,6316.08
NIFTY SMALLCAP 250,14-Feb-20,6300.03
NIFTY SMALLCAP 250,17-Feb-20,6230.67
NIFTY SMALLCAP 250,18-Feb-20,6199.76
NIFTY SMALLCAP 250,19-Feb-20,6283.88
NIFTY SMALLCAP 250,20-Feb-20,6309.1
NIFTY SMALLCAP 250,24-Feb-20,6203.65
NIFTY SMALLCAP 250,25-Feb-20,6186.77
NIFTY SMALLCAP 250,26-Feb-20,6150.39
NIFTY SMALLCAP 250,27-Feb-20,6090.54
NIFTY SMALLCAP 250,28-Feb-20,5858.34
NIFTY SMALLCAP 250,2-Mar-20,5790.35
NIFTY SMALLCAP 250,3-Mar-20,5859.4
NIFTY SMALLCAP 250,4-Mar-20,5768.55
NIFTY SMALLCAP 250,5-Mar-20,5795.22
NIFTY SMALLCAP 250,6-Mar-20,5663.56
NIFTY SMALLCAP 250,9-Mar-20,5400.6
NIFTY SMALLCAP 250,11-Mar-20,5386.57
NIFTY SMALLCAP 250,12-Mar-20,4911.61
NIFTY SMALLCAP 250,13-Mar-20,4945.46
NIFTY SMALLCAP 250,16-Mar-20,4677.61
NIFTY SMALLCAP 250,17-Mar-20,4570.1
NIFTY SMALLCAP 250,18-Mar-20,4293.66
NIFTY SMALLCAP 250,19-Mar-20,4073.1
NIFTY SMALLCAP 250,20-Mar-20,4164.75
NIFTY SMALLCAP 250,23-Mar-20,3649.74
NIFTY SMALLCAP 250,24-Mar-20,3614.88
NIFTY SMALLCAP 250,25-Mar-20,3705.15
NIFTY SMALLCAP 250,26-Mar-20,3834.21
NIFTY SMALLCAP 250,27-Mar-20,3867.88
NIFTY SMALLCAP 250,30-Mar-20,3778.05
NIFTY SMALLCAP 250,31-Mar-20,3900.5
NIFTY SMALLCAP 250,1-Apr-20,3862.36
NIFTY SMALLCAP 250,3-Apr-20,3819.82
NIFTY SMALLCAP 250,7-Apr-20,3952.76
NIFTY SMALLCAP 250,8-Apr-20,4019.9
NIFTY SMALLCAP 250,9-Apr-20,4157.69
NIFTY SMALLCAP 250,13-Apr-20,4140.27
NIFTY SMALLCAP 250,15-Apr-20,4184.4
NIFTY SMALLCAP 250,16-Apr-20,4269.24
NIFTY SMALLCAP 250,17-Apr-20,4397.65
NIFTY SMALLCAP 250,20-Apr-20,4426.59
NIFTY SMALLCAP 250,21-Apr-20,4272.26
NIFTY SMALLCAP 250,22-Apr-20,4292.79
NIFTY SMALLCAP 250,23-Apr-20,4350.35
NIFTY SMALLCAP 250,24-Apr-20,4269.44
NIFTY SMALLCAP 250,27-Apr-20,4304.36
NIFTY SMALLCAP 250,28-Apr-20,4335.7
NIFTY SMALLCAP 250,29-Apr-20,4374.51
NIFTY SMALLCAP 250,30-Apr-20,4405.21
NIFTY SMALLCAP 250,4-May-20,4266.6
NIFTY SMALLCAP 250,5-May-20,4214.26
NIFTY SMALLCAP 250,6-May-20,4230.83
NIFTY SMALLCAP 250,7-May-20,4239.23
NIFTY SMALLCAP 250,8-May-20,4207.42
NIFTY SMALLCAP 250,11-May-20,4191.47
NIFTY SMALLCAP 250,12-May-20,4157.7
NIFTY SMALLCAP 250,13-May-20,4252.96
NIFTY SMALLCAP 250,14-May-20,4214.27
NIFTY SMALLCAP 250,15-May-20,4217.21
NIFTY SMALLCAP 250,18-May-20,4084.83
NIFTY SMALLCAP 250,19-May-20,4084.83
NIFTY SMALLCAP 250,20-May-20,4135.39
NIFTY SMALLCAP 250,21-May-20,4162.62
NIFTY SMALLCAP 250,22-May-20,4145.22
NIFTY SMALLCAP 250,26-May-20,4170.39
NIFTY SMALLCAP 250,27-May-20,4192.35
NIFTY SMALLCAP 250,28-May-20,4262.61
NIFTY SMALLCAP 250,29-May-20,4311.8
NIFTY SMALLCAP 250,1-Jun-20,4449.73
NIFTY SMALLCAP 250,2-Jun-20,4548.65
NIFTY SMALLCAP 250,3-Jun-20,4607.53
NIFTY SMALLCAP 250,4-Jun-20,4607.46
NIFTY SMALLCAP 250,5-Jun-20,4736.99
NIFTY SMALLCAP 250,8-Jun-20,4790.08
NIFTY SMALLCAP 250,9-Jun-20,4738.79
NIFTY SMALLCAP 250,10-Jun-20,4777.84
NIFTY SMALLCAP 250,11-Jun-20,4724.18
NIFTY SMALLCAP 250,12-Jun-20,4717.4
NIFTY SMALLCAP 250,15-Jun-20,4733.65
NIFTY SMALLCAP 250,16-Jun-20,4730.06
NIFTY SMALLCAP 250,17-Jun-20,4758.59
NIFTY SMALLCAP 250,18-Jun-20,4825.74
NIFTY SMALLCAP 250,19-Jun-20,4907.23
NIFTY SMALLCAP 250,22-Jun-20,5003.02
NIFTY SMALLCAP 250,23-Jun-20,5080.57
NIFTY SMALLCAP 250,24-Jun-20,5009
NIFTY SMALLCAP 250,25-Jun-20,5027.57
NIFTY SMALLCAP 250,26-Jun-20,5055.53
NIFTY SMALLCAP 250,29-Jun-20,4993.84
NIFTY SMALLCAP 250,30-Jun-20,4956.55
NIFTY SMALLCAP 250,1-Jul-20,4991.35
NIFTY SMALLCAP 250,2-Jul-20,5034.44
NIFTY SMALLCAP 250,3-Jul-20,5048.24
NIFTY SMALLCAP 250,6-Jul-20,5127.85
NIFTY SMALLCAP 250,7-Jul-20,5163.26
NIFTY SMALLCAP 250,8-Jul-20,5149.2
NIFTY SMALLCAP 250,9-Jul-20,5192.07
NIFTY SMALLCAP 250,10-Jul-20,5175.08
NIFTY SMALLCAP 250,13-Jul-20,5175.57
NIFTY SMALLCAP 250,14-Jul-20,5108.03
NIFTY SMALLCAP 250,15-Jul-20,5104.7
NIFTY SMALLCAP 250,16-Jul-20,5101.71
NIFTY SMALLCAP 250,17-Jul-20,5168.93
NIFTY SMALLCAP 250,20-Jul-20,5217.96
NIFTY SMALLCAP 250,21-Jul-20,5237.01
NIFTY SMALLCAP 250,22-Jul-20,5228.68
NIFTY SMALLCAP 250,23-Jul-20,5267.5
NIFTY SMALLCAP 250,24-Jul-20,5252.62
NIFTY SMALLCAP 250,27-Jul-20,5207.4
NIFTY SMALLCAP 250,28-Jul-20,5260.6
NIFTY SMALLCAP 250,29-Jul-20,5265.69
NIFTY SMALLCAP 250,30-Jul-20,5230.46
NIFTY SMALLCAP 250,31-Jul-20,5270.39
NIFTY SMALLCAP 250,3-Aug-20,5328.32
NIFTY SMALLCAP 250,4-Aug-20,5408.04
NIFTY SMALLCAP 250,5-Aug-20,5460.02
NIFTY SMALLCAP 250,6-Aug-20,5496.67
NIFTY SMALLCAP 250,7-Aug-20,5542.19
NIFTY SMALLCAP 250,10-Aug-20,5629.45
NIFTY SMALLCAP 250,11-Aug-20,5647.05
NIFTY SMALLCAP 250,12-Aug-20,5666.37
NIFTY SMALLCAP 250,13-Aug-20,5718.57
NIFTY SMALLCAP 250,14-Aug-20,5674.53
NIFTY SMALLCAP 250,17-Aug-20,5732.01
NIFTY SMALLCAP 250,18-Aug-20,5807.21
NIFTY SMALLCAP 250,19-Aug-20,5884.04
NIFTY SMALLCAP 250,20-Aug-20,5913.61
NIFTY SMALLCAP 250,21-Aug-20,6002.95
NIFTY SMALLCAP 250,24-Aug-20,6094.1
NIFTY SMALLCAP 250,25-Aug-20,6116.97
NIFTY SMALLCAP 250,26-Aug-20,6178.11
NIFTY SMALLCAP 250,27-Aug-20,6194.51
NIFTY SMALLCAP 250,28-Aug-20,6181.46
NIFTY SMALLCAP 250,31-Aug-20,5903.63
NIFTY SMALLCAP 250,1-Sep-20,5915.51
NIFTY SMALLCAP 250,2-Sep-20,6007.43
NIFTY SMALLCAP 250,3-Sep-20,6044.79
NIFTY SMALLCAP 250,4-Sep-20,5980.13
NIFTY SMALLCAP 250,7-Sep-20,5987.64
NIFTY SMALLCAP 250,8-Sep-20,5931.88
NIFTY SMALLCAP 250,9-Sep-20,5848.63
NIFTY SMALLCAP 250,10-Sep-20,5928.92
NIFTY SMALLCAP 250,11-Sep-20,5940.88
NIFTY SMALLCAP 250,14-Sep-20,6243.16
NIFTY SMALLCAP 250,15-Sep-20,6324.05
NIFTY SMALLCAP 250,16-Sep-20,6347.61
NIFTY SMALLCAP 250,17-Sep-20,6312.63
NIFTY SMALLCAP 250,18-Sep-20,6298.54
NIFTY SMALLCAP 250,21-Sep-20,6061.05
NIFTY SMALLCAP 250,22-Sep-20,5949.57
NIFTY SMALLCAP 250,23-Sep-20,5949.96
NIFTY SMALLCAP 250,24-Sep-20,5810.62
NIFTY SMALLCAP 250,25-Sep-20,5960.08
NIFTY SMALLCAP 250,28-Sep-20,6135.01
NIFTY SMALLCAP 250,29-Sep-20,6120.12
NIFTY SMALLCAP 250,30-Sep-20,6115.18
NIFTY SMALLCAP 250,1-Oct-20,6162.66
NIFTY SMALLCAP 250,5-Oct-20,6194.1
NIFTY SMALLCAP 250,6-Oct-20,6227.22
NIFTY SMALLCAP 250,7-Oct-20,6197.96
NIFTY SMALLCAP 250,8-Oct-20,6179.61
NIFTY SMALLCAP 250,9-Oct-20,6160.08
NIFTY SMALLCAP 250,12-Oct-20,6118.15
NIFTY SMALLCAP 250,13-Oct-20,6110.15
NIFTY SMALLCAP 250,14-Oct-20,6114.77
NIFTY SMALLCAP 250,15-Oct-20,6019.16
NIFTY SMALLCAP 250,16-Oct-20,6099.48
NIFTY SMALLCAP 250,19-Oct-20,6134.29
NIFTY SMALLCAP 250,20-Oct-20,6150.05
NIFTY SMALLCAP 250,21-Oct-20,6149.96
NIFTY SMALLCAP 250,22-Oct-20,6197.61
NIFTY SMALLCAP 250,23-Oct-20,6241.41
NIFTY SMALLCAP 250,26-Oct-20,6174.16
NIFTY SMALLCAP 250,27-Oct-20,6186.24
NIFTY SMALLCAP 250,28-Oct-20,6135.5
NIFTY SMALLCAP 250,29-Oct-20,6084.53
